"","riskyoption1","riskyoption2","safeoption","choiceP","easy0difficult1"
"1",14.9206331341411,0,10.42339464369,0.523105013790911,1
"2",9.96324485330842,0,6.96398876952007,0.520748295236048,1
"3",25.4337424164405,0,4.54636440553004,0.999766463063622,0
"4",9.29389406125993,0,11.6194967019488,5.24477763832971e-06,0
"5",13.0744463924435,0,9.24197320126695,0.47121454297905,1
"6",9.09259189113509,0,6.39556886048522,0.493141104755414,1
"7",8.00835589619819,0,5.61740472717211,0.505295400933083,1
"8",12.2005997806205,0,8.56577745544491,0.501316630816031,1
"9",22.0320224797237,0,3.24244354580296,0.999807707828009,0
"10",15.2104110044893,0,10.7802967318334,0.459455466712476,1
"11",8.29227156901034,0,9.87477304443019,9.36803502806641e-06,0
"12",6.75055653058225,0,6.54763602484018,0.000358929092446977,0
"13",12.8126356266555,0,9.08487404140178,0.457501165999862,1
"14",19.1685052820947,0,10.0253026452498,0.980928156668807,0
"15",15.3097901148722,0,5.97808387042023,0.997842696795386,0
"16",11.2106381220161,0,1.51253735839855,0.999819917852838,0
"17",15.5255139648332,0,10.9067380848923,0.498648693633665,1
"18",14.1786444061436,0,9.87090108417906,0.538038197361324,1
"19",8.26592628847575,0,5.81624982296489,0.49151423005684,1
"20",12.968786639045,0,9.14100334612885,0.483949002249498,1
"21",5.1886956508155,0,3.61303231939673,0.537131150684188,1
"22",16.4580633932259,0,11.6235531665967,0.475112394152772,1
"23",12.9235828470089,0,9.07951304973103,0.498337121664022,1
"24",24.8347030935693,0,7.18755617460702,0.999387647564654,0
"25",3.80741981405299,0,3.9800182782812,5.99198055243818e-05,0
"26",5.58860748996958,0,4.40695345873246,0.0919658451991825,0
"27",0.842225106712431,0,6.73065802323399,1.86447839294836e-08,0
"28",13.0543693634099,0,11.3565116699203,0.00916732273287748,0
"29",13.5612503980636,0,9.57431565159932,0.476667271749182,1
"30",5.07619524440961,0,3.57593890863936,0.486422838379567,1
"31",28.6490668264451,0,10.8013227458228,0.998212852249196,0
"32",11.9701609408134,0,1.80600520560984,0.999803641636801,0
"33",6.70107996021397,0,4.65617217235267,0.546308732236498,1
"34",11.8738997014705,0,8.4139571835869,0.460304462902677,1
"35",0.139691874734126,0,10.6628721995978,1.60400307582566e-08,0
"36",0.0956624872749671,0,7.96659275916172,1.60354427420936e-08,0
"37",9.66050970540382,0,6.80675020954804,0.48552627593734,1
"38",9.39422655120725,0,6.52548048101598,0.547614175510219,1
"39",11.9748199968948,0,8.48333641254576,0.461423686998802,1
"40",13.7555267537362,0,5.32350906670326,0.997946052785101,0
"41",4.75492286483059,0,8.32552917014109,3.18911726317499e-07,0
"42",14.6476353759062,0,8.21079150248552,0.961096320668803,0
"43",13.206155313109,0,11.6907344051637,0.00571859975004869,0
"44",21.3159964294289,0,9.81987457959913,0.993628646769817,0
"45",4.04237376754172,0,2.8618081651628,0.4644317819792,1
"46",7.87091803036164,0,4.68874220517464,0.922458511000913,0
"47",7.0924420029507,0,6.9388355279807,0.000269016741575575,0
"48",11.3293423607829,0,7.90664215477882,0.527447444969757,1
"49",11.1059703034349,0,0.473464050458278,0.99986873233484,0
"50",15.617060954601,0,10.9244202519651,0.517318891829266,1
"51",10.9965337251662,0,6.51555983265862,0.927196406630366,0
"52",9.8532258668798,0,6.89775301825721,0.514000547176646,1
"53",21.948525086185,0,4.92314553542528,0.999670669711393,0
"54",10.1320286069065,0,11.0068839457817,3.29461616591051e-05,0
"55",6.3816754149273,0,9.52545072789071,9.57749274071853e-07,0
"56",27.040642902418,0,5.48419280034723,0.999722564250765,0
"57",11.3939101990662,0,8.05725435729837,0.469445762783488,1
"58",13.0288337850245,0,9.0508669565781,0.547288139850707,1
"59",26.1675911815022,0,5.93653331222013,0.999663497619514,0
"60",15.4144118400873,0,10.7049520341447,0.548534618328265,1
"61",12.0858570749057,0,8.48885352332145,0.499432424959483,1
"62",15.0137264482561,0,10.6588903179858,0.451933117702235,1
"63",14.379076164763,0,10.0358487021062,0.527090777707377,1
"64",11.4953395019285,0,8.13940683958353,0.463746541324165,1
"65",15.3142016962986,0,10.8446806530352,0.463219522951798,1
"66",1.7253281590296,0,2.64928490618477,7.67710105253156e-07,0
"67",26.9493537147297,0,7.90144922395702,0.999362248986313,0
"68",2.50142894856399,0,3.84697579233907,7.58728741607359e-07,0
"69",11.6123115366558,0,8.1270398364868,0.515162221264075,1
"70",28.8882236093166,0,8.72058188343654,0.999298557329296,0
"71",10.0393392268801,0,7.05170049812877,0.49925865956064,1
"72",25.0973414898035,0,1.2161286480492,0.999867343590568,0
"73",10.9023384379107,0,7.72445171856088,0.460908209461399,1
"74",7.91027645138092,0,5.58764611532679,0.474324806943577,1
"75",17.8323405834264,0,0.766030860808678,0.999868659512541,0
"76",14.6676401896751,0,11.9543568069115,0.0455188643779754,0
"77",8.43375993994996,0,5.98648396638455,0.452680754841614,1
"78",26.7820085134706,0,4.21452191973804,0.999796069314099,0
"79",16.819050437666,0,11.8754428966669,0.476255171332805,1
"80",0.373831523710396,0,9.89559731472982,1.62453298416668e-08,0
"81",9.76444193383213,0,6.83110515996814,0.516872432140594,1
"82",14.3884827887407,0,10.2048183005303,0.456375164442756,1
"83",4.80277346904622,0,4.78743221110199,0.000141549763804923,0
"84",16.4318493358325,0,11.6234056337504,0.468088026218205,1
"85",15.2636666311766,0,10.8340801460552,0.452859356694553,1
"86",9.24916893593036,0,4.22031095559942,0.994074724126426,0
"87",7.88449799373047,0,10.2981695288792,3.25790339582396e-06,0
"88",18.9376288760803,0,0.952833762264345,0.999866861394846,0
"89",26.6751499141566,0,2.66468763304874,0.999846119616515,0
"90",11.3928714875015,0,7.97708943251055,0.513174676136397,1
"91",5.92966894404963,0,4.16429392608115,0.500047134673892,1
"92",12.2970186927472,0,4.99295409400947,0.997297133603746,0
"93",16.4499883445329,0,11.6114689480048,0.477550209659276,1
"94",14.2497151048854,0,9.9920933674206,0.506730701704499,1
"95",2.18483404149301,0,4.67629696584772,1.20416573772452e-07,0
"96",2.3372741334606,0,7.87059548852267,3.67013626140785e-08,0
"97",12.7751827235217,0,11.408892624802,0.00447998744989593,0
"98",10.6171082813176,0,7.52020903794328,0.462182166766648,1
"99",13.1851773435599,0,9.34583673963789,0.459020413733843,1
"100",9.37859472177224,0,6.53465591669083,0.534439802080499,1
"101",7.80770126464777,0,11.5438141436083,1.03433172289903e-06,0
"102",8.7203076764592,0,11.2384450101876,3.75256728756542e-06,0
"103",15.1115889474284,0,10.6898961492814,0.467920117255097,1
"104",12.7608594226884,0,10.9357925344957,0.013563909963463,0
"105",7.65345367816044,0,5.36775115544442,0.505875856141299,1
"106",13.809831279947,0,9.72569311902626,0.487640756667728,1
"107",9.83061723816209,0,6.95741999230813,0.465830830068971,1
"108",11.8469809664646,0,2.05251443433808,0.999774821809384,0
"109",7.36279582896968,0,5.15609508911148,0.512501126956247,1
"110",3.3796734393225,0,2.3983928821166,0.453757459887819,1
"111",25.7735203690128,0,2.26622241337318,0.99985264705165,0
"112",17.1562256700941,0,11.9265226521879,0.544262092507053,1
"113",3.71673033522675,0,5.35298904805677,1.28889929019216e-06,0
"114",14.5571942085284,0,10.2212225201423,0.500915959874741,1
"115",17.877329249843,0,8.41046147174202,0.992494293654263,0
"116",9.03351447008317,0,10.5939767615171,1.13770783160652e-05,0
"117",27.6772938193055,0,5.85294484356418,0.999703313893772,0
"118",5.69555774604669,0,6.01346347118961,5.10876168391918e-05,0
"119",13.2890671186731,0,9.39001261736266,0.472950247556116,1
"120",9.18018483715132,0,10.2424863172928,2.23305293909802e-05,0
